order_id,customer_id,order_date,total_amount,discount_amount,final_amount,channel
508,1841,2024-01-03,457.4,68.05,389.35,Online
509,1460,2024-10-04,448.69,38.2,410.49,Online
510,599,2024-09-08,506.89,49.7,457.19,Online
511,1405,2024-03-03,315.27,45.95,269.32,In-Store
512,746,2024-06-02,586.13,87.69,498.44,Online
513,2919,2023-05-21,208.66,15.97,192.69,Online
514,3563,2023-05-09,258.51,24.88,233.63,Online
515,599,2024-05-06,749.98,94.6,655.38,Online
516,2764,2024-04-07,601.26,31.93,569.33,Online
517,2778,2024-01-11,1065.27,138.42,926.85,Online
518,3651,2024-06-14,619.67,38.39,581.28,Online
519,3333,2023-02-18,335.14,26.9,308.24,In-Store
520,1796,2024-12-24,183.27,11.21,172.06,Online
521,3946,2024-05-19,265.37,19.7,245.67,Online
522,1701,2023-07-03,619.6,51.8,567.8,Online
523,1289,2023-03-01,90.24,6.72,83.52,Online
524,3010,2023-05-08,267.23,20.7,246.53,Online
525,722,2023-10-28,383.54,32.64,350.9,In-Store
526,3792,2023-06-05,243.49,34.86,208.63,In-Store
527,3595,2024-07-01,170.74,21.44,149.3,In-Store
528,1423,2024-05-20,115.28,7.08,108.2,Online
529,2058,2023-01-29,607.29,57.46,549.83,Online
530,3649,2023-06-14,553.66,66.39,487.27,Online
531,718,2024-04-27,863.54,80.56,782.98,Online
532,963,2024-06-09,1171.2,64.56,1106.64,In-Store
533,2681,2023-05-30,1020.55,73.46,947.09,Online
534,189,2023-03-07,671.2,100.05,571.15,Online
535,1494,2023-01-12,495.56,31.41,464.15,In-Store
536,3553,2023-05-28,622.01,91.83,530.18,In-Store
537,1337,2023-02-14,967.85,139.71,828.14,In-Store
538,3957,2024-06-10,119.61,10.61,109.0,Online
539,145,2024-09-14,146.79,11.23,135.56,Online
540,3115,2024-05-25,383.67,49.55,334.12,Online
541,2684,2024-08-14,200.08,19.01,181.07,Online
542,3702,2024-09-09,121.07,12.54,108.53,Online
543,3291,2023-07-24,118.8,7.26,111.54,Online
544,2958,2024-08-17,574.97,41.26,533.71,Online
545,1426,2023-10-19,450.32,33.83,416.49,Online
546,1412,2024-03-03,365.07,46.66,318.41,In-Store
547,2599,2023-03-29,372.1,36.53,335.57,Online
548,3982,2023-07-31,915.32,52.04,863.28,Online
549,3527,2023-06-28,169.39,12.84,156.55,Online
550,3608,2023-11-27,1014.69,101.65,913.04,Online
551,1036,2023-09-09,293.24,34.89,258.35,Online
552,1234,2024-09-11,887.45,119.39,768.06,In-Store
553,3443,2023-11-25,187.45,27.18,160.27,Online
554,325,2024-01-03,683.4,92.14,591.26,Online
555,2214,2023-12-21,479.0,36.43,442.57,In-Store
556,3291,2023-01-17,207.72,16.81,190.91,Online
557,2132,2023-05-27,657.2,43.8,613.4,Online
558,3162,2024-04-26,729.93,81.5,648.43,Online
559,2517,2024-12-29,1390.63,207.74,1182.89,In-Store
560,1622,2024-01-08,90.86,5.5,85.36,Online
561,1656,2023-01-09,320.1,37.05,283.05,In-Store
562,3809,2023-07-01,551.71,52.84,498.87,Online
563,3469,2024-10-01,1235.1,169.24,1065.86,Online
564,257,2023-04-04,457.68,36.02,421.66,Online
565,676,2024-03-30,227.85,26.93,200.92,Online
566,1925,2023-12-09,985.77,125.03,860.74,Online
567,1940,2023-02-18,1615.5,123.69,1491.81,Online
568,2985,2024-08-19,456.2,62.52,393.68,In-Store
569,2404,2024-10-09,593.4,51.22,542.18,Online
570,2607,2024-07-17,612.78,83.84,528.94,Online
571,314,2023-09-05,40.8,2.35,38.45,In-Store
572,3407,2023-01-06,350.97,40.48,310.49,In-Store
573,2811,2024-02-21,484.8,33.54,451.26,Online
574,3960,2023-04-07,1008.84,52.34,956.5,Online
575,3233,2024-11-30,46.95,6.53,40.42,Online
576,1826,2023-04-24,366.52,42.11,324.41,Online
577,3867,2024-06-08,556.6,74.33,482.27,Online
578,2192,2023-01-08,226.14,15.41,210.73,In-Store
579,1857,2023-09-05,856.88,82.55,774.33,In-Store
580,2230,2024-05-01,268.8,19.4,249.4,In-Store
581,2099,2024-03-30,553.21,62.65,490.56,Online
582,380,2023-08-13,983.15,145.78,837.37,In-Store
583,1538,2024-11-30,353.24,23.33,329.91,Online
584,3305,2023-10-28,635.25,89.36,545.89,Online
585,2972,2024-12-16,1009.45,68.04,941.41,Online
586,1219,2024-10-20,246.37,27.37,219.0,Online
587,558,2024-10-26,437.17,50.3,386.87,Online
588,3689,2023-06-11,204.14,15.0,189.14,Online
589,2681,2024-11-11,153.43,18.22,135.21,Online
590,3312,2024-04-24,902.92,118.77,784.15,Online
591,3989,2023-04-28,198.06,24.52,173.54,Online
592,686,2023-03-14,810.17,80.32,729.85,Online
593,113,2024-06-08,544.52,48.84,495.68,Online
594,70,2023-05-10,1120.55,80.5,1040.05,Online
595,901,2023-02-17,200.34,14.88,185.46,Online
596,106,2023-08-21,382.69,50.22,332.47,In-Store
597,2702,2024-01-10,456.03,56.13,399.9,Online
598,179,2023-03-02,467.33,26.52,440.81,Online
599,1571,2024-10-26,217.19,23.31,193.88,In-Store
600,3341,2024-01-15,837.06,42.86,794.2,Online
601,2301,2023-03-03,935.29,73.08,862.21,Online
602,2196,2023-04-11,997.02,106.98,890.04,In-Store
603,983,2023-10-29,641.96,66.89,575.07,Online
604,120,2023-06-27,561.98,31.35,530.63,Online
605,3190,2023-07-05,333.48,45.53,287.95,Online
606,2283,2024-05-15,534.33,53.57,480.76,In-Store
607,1123,2023-11-08,354.34,22.42,331.92,Online
608,2279,2024-07-18,208.74,30.57,178.17,Online
609,1700,2023-09-11,290.24,41.54,248.7,In-Store
610,2846,2024-06-14,702.4,44.96,657.44,Online
611,3265,2023-02-04,647.6,46.18,601.42,Online
612,605,2024-09-12,388.5,57.93,330.57,Online
613,2774,2024-03-08,909.81,73.26,836.55,Online
614,2178,2023-07-08,366.7,40.42,326.28,Online
615,2821,2023-04-09,859.06,79.95,779.11,Online
616,2814,2023-01-14,594.52,88.12,506.4,Online
617,2109,2024-01-01,368.19,23.44,344.75,Online
618,564,2023-04-29,449.58,36.39,413.19,In-Store
619,3950,2023-06-24,1002.36,60.94,941.42,Online
620,2506,2024-06-10,855.58,47.24,808.34,Online
621,449,2024-07-07,1093.84,62.46,1031.38,Online
622,2509,2023-06-17,649.94,48.34,601.6,Online
623,1576,2023-05-22,332.46,20.51,311.95,Online
624,3974,2023-02-18,464.86,38.52,426.34,Online
625,1012,2023-11-17,563.16,34.8,528.36,Online
626,1806,2024-01-18,768.9,43.42,725.48,In-Store
627,2629,2024-07-29,876.33,72.91,803.42,Online
628,1748,2024-10-08,438.02,36.72,401.3,In-Store
629,2837,2024-06-07,544.53,70.32,474.21,In-Store
630,1783,2023-05-30,638.78,87.52,551.26,Online
631,1121,2024-05-03,210.96,16.55,194.41,Online
632,28,2024-05-20,153.4,21.39,132.01,In-Store
633,3481,2023-12-09,1485.33,189.69,1295.64,In-Store
634,3216,2024-01-24,135.04,20.18,114.86,Online
635,1005,2023-10-08,232.27,19.61,212.66,In-Store
636,211,2024-10-14,550.74,80.47,470.27,Online
637,1499,2024-04-01,466.03,66.13,399.9,Online
638,3110,2024-11-20,200.73,23.53,177.2,Online
639,2148,2023-01-15,278.91,35.8,243.11,In-Store
640,1627,2023-09-02,243.94,16.61,227.33,Online
641,833,2024-11-10,327.12,27.98,299.14,In-Store
642,2190,2024-03-10,763.98,109.75,654.23,In-Store
643,373,2023-09-09,1107.36,108.99,998.37,In-Store
644,1938,2023-11-27,998.21,51.08,947.13,Online
645,2749,2023-06-21,833.01,57.74,775.27,Online
646,2587,2023-11-01,175.01,24.62,150.39,In-Store
647,1288,2024-10-30,763.56,78.57,684.99,In-Store
648,2829,2024-05-30,349.14,47.82,301.32,Online
649,1309,2024-04-24,844.16,56.45,787.71,Online
650,2179,2024-05-06,976.61,76.56,900.05,Online
651,2666,2024-04-09,86.16,4.39,81.77,Online
652,3401,2023-04-02,964.35,99.02,865.33,In-Store
653,202,2024-09-15,210.28,17.72,192.56,Online
654,1974,2024-01-19,71.33,6.51,64.82,Online
655,3732,2023-01-14,521.07,31.42,489.65,Online
656,1249,2024-07-19,307.66,36.81,270.85,Online
657,76,2024-10-08,663.57,89.32,574.25,Online
658,1274,2024-02-07,1018.41,123.58,894.83,Online
659,1516,2024-07-05,908.84,110.51,798.33,Online
660,3684,2023-12-04,112.95,13.38,99.57,Online
661,794,2023-08-03,347.32,43.82,303.5,Online
662,1263,2023-10-01,173.67,16.08,157.59,Online
663,958,2024-04-01,159.66,12.23,147.43,Online
664,144,2024-07-08,571.95,76.47,495.48,Online
665,2482,2024-12-12,148.32,9.37,138.95,Online
666,2917,2024-09-08,705.27,59.76,645.51,In-Store
667,3428,2023-10-03,1452.78,75.61,1377.17,In-Store
668,1580,2024-10-21,240.53,26.58,213.95,In-Store
669,1913,2024-04-23,459.06,24.67,434.39,In-Store
670,2864,2024-05-28,217.78,18.03,199.75,Online
671,2529,2023-05-23,772.01,76.85,695.16,In-Store
672,3187,2023-11-29,323.24,23.48,299.76,Online
673,3701,2023-10-20,79.74,8.56,71.18,Online
674,392,2024-03-09,415.38,49.77,365.61,Online
675,892,2024-05-28,756.21,47.93,708.28,In-Store
676,3895,2024-05-31,283.2,15.1,268.1,Online
677,1217,2024-05-20,1152.36,97.41,1054.95,In-Store
678,1387,2024-01-12,178.41,21.14,157.27,Online
679,2897,2024-05-12,182.52,24.94,157.58,Online
680,2505,2023-11-11,892.65,132.34,760.31,Online
681,1866,2023-09-17,1113.51,142.66,970.85,Online
682,1680,2023-05-22,487.05,39.9,447.15,Online
683,1514,2023-08-06,396.37,51.85,344.52,Online
684,405,2024-05-18,1485.1,128.88,1356.22,Online
685,2269,2023-08-30,533.11,77.76,455.35,Online
686,1371,2024-11-05,183.18,11.25,171.93,Online
687,2614,2023-01-23,830.81,115.33,715.48,Online
688,1073,2023-03-21,633.66,73.58,560.08,In-Store
689,781,2024-10-31,742.56,52.27,690.29,Online
690,2516,2023-08-01,520.38,76.78,443.6,In-Store
691,1085,2023-09-23,547.38,35.21,512.17,Online
692,1466,2024-03-23,201.44,22.53,178.91,Online
693,1370,2024-05-25,152.44,22.27,130.17,In-Store
694,3458,2024-03-08,356.16,17.96,338.2,Online
695,3166,2023-01-16,723.07,101.12,621.95,Online
696,1030,2023-11-24,397.02,28.52,368.5,Online
697,2962,2023-10-11,175.89,13.0,162.89,In-Store
698,1683,2023-07-31,102.86,6.63,96.23,In-Store
699,1209,2023-06-24,331.86,47.37,284.49,In-Store
700,1203,2024-01-27,542.68,29.54,513.14,In-Store
701,1355,2023-09-06,827.67,123.57,704.1,Online
702,3865,2023-06-04,457.86,26.87,430.99,Online
703,1392,2024-08-10,235.79,16.14,219.65,Online
704,1680,2024-11-22,483.66,44.22,439.44,Online
705,2303,2023-06-20,1337.56,179.85,1157.71,Online
706,1637,2024-12-30,455.49,31.63,423.86,Online
707,106,2023-02-18,215.0,17.6,197.4,In-Store
708,2731,2024-11-09,525.58,50.99,474.59,Online
709,2516,2024-08-27,505.72,40.28,465.44,In-Store
710,1679,2024-11-03,1381.98,164.47,1217.51,Online
711,160,2024-01-13,383.91,45.78,338.13,Online
712,3865,2024-11-17,1317.89,171.72,1146.17,In-Store
713,3400,2023-03-01,806.33,107.39,698.94,In-Store
714,1702,2024-01-31,182.25,14.05,168.2,In-Store
715,1578,2023-09-18,488.41,34.17,454.24,Online
716,550,2024-05-23,235.54,20.26,215.28,Online
717,3512,2023-10-12,602.37,55.72,546.65,In-Store
718,1349,2024-03-02,470.64,51.31,419.33,In-Store
719,2332,2024-11-23,846.44,97.3,749.14,Online
720,1445,2024-06-05,210.88,11.11,199.77,Online
721,899,2024-05-30,137.67,8.15,129.52,Online
722,1489,2024-09-21,1107.24,67.62,1039.62,In-Store
723,994,2024-05-09,601.49,55.87,545.62,Online
724,1416,2023-07-08,93.97,6.27,87.7,Online
725,1656,2023-10-16,16.21,1.4,14.81,In-Store
726,266,2024-08-11,241.44,17.57,223.87,Online
727,2694,2024-04-12,256.32,23.19,233.13,Online
728,2432,2023-11-24,252.2,36.99,215.21,In-Store
729,874,2023-07-26,210.9,12.16,198.74,Online
730,1332,2024-02-18,854.25,102.1,752.15,Online
731,3786,2024-08-10,80.64,7.48,73.16,Online
732,3202,2023-04-11,495.52,39.27,456.25,Online
733,1846,2023-09-22,1166.76,123.95,1042.81,Online
734,1464,2023-11-11,147.09,12.68,134.41,Online
735,3456,2024-05-26,53.84,3.62,50.22,Online
736,1526,2024-04-04,787.18,77.9,709.28,Online
737,375,2023-05-08,1040.65,105.88,934.77,In-Store
738,3922,2024-11-03,874.28,119.62,754.66,Online
739,2907,2024-03-28,213.1,23.68,189.42,Online
740,3891,2024-05-07,512.77,59.42,453.35,Online
741,300,2023-11-23,643.28,68.37,574.91,Online
742,1980,2023-10-02,167.44,24.72,142.72,Online
743,3887,2024-01-21,228.66,19.78,208.88,In-Store
744,3269,2023-06-28,433.06,48.62,384.44,Online
745,2952,2023-08-02,711.02,81.82,629.2,Online
746,1212,2023-10-29,1033.0,90.76,942.24,Online
747,2997,2024-09-03,853.21,47.71,805.5,Online
748,2548,2023-09-13,892.76,94.33,798.43,Online
749,3334,2023-02-07,830.33,90.04,740.29,Online
750,3981,2023-12-15,530.46,51.54,478.92,Online
751,923,2023-05-13,1251.07,114.31,1136.76,Online
752,2269,2024-01-23,140.76,9.37,131.39,In-Store
753,3296,2023-04-05,1333.84,106.67,1227.17,Online
754,1870,2023-01-30,382.52,24.24,358.28,Online
755,1844,2024-04-29,344.9,31.35,313.55,In-Store
756,2567,2024-04-03,877.52,88.23,789.29,Online
757,331,2023-09-29,1560.67,98.88,1461.79,In-Store
758,1899,2024-10-03,397.05,53.66,343.39,In-Store
759,1159,2023-05-22,420.37,50.71,369.66,Online
760,1348,2024-10-01,468.77,64.81,403.96,Online
761,1387,2023-11-03,318.0,32.88,285.12,In-Store
762,3923,2023-05-05,460.96,32.67,428.29,In-Store
763,3435,2024-08-14,618.28,73.5,544.78,Online
764,1200,2024-04-04,178.98,18.48,160.5,Online
765,2867,2023-05-16,376.22,36.37,339.85,Online
766,1235,2023-04-22,644.56,68.29,576.27,Online
767,704,2023-06-17,1214.89,157.33,1057.56,Online
768,116,2023-09-09,371.31,25.03,346.28,Online
769,2783,2024-01-06,82.77,9.53,73.24,Online
770,2114,2023-04-15,619.43,71.24,548.19,Online
771,2168,2024-03-06,269.39,34.57,234.82,Online
772,3810,2023-07-07,498.5,66.81,431.69,Online
773,2157,2023-07-02,505.54,65.77,439.77,Online
774,2960,2024-10-14,747.2,71.22,675.98,In-Store
775,211,2024-03-19,1279.13,74.39,1204.74,Online
776,833,2023-10-11,681.9,84.32,597.58,Online
777,3679,2023-12-13,935.27,108.85,826.42,In-Store
778,1501,2024-06-24,743.66,77.19,666.47,Online
779,493,2024-08-09,919.93,102.32,817.61,Online
780,459,2024-06-10,271.62,30.01,241.61,Online
781,304,2024-02-17,18.61,1.99,16.62,Online
782,288,2023-10-17,200.76,21.32,179.44,Online
783,3204,2024-12-03,197.84,17.82,180.02,Online
784,1612,2023-01-09,180.9,26.86,154.04,Online
785,3046,2024-02-21,412.23,42.49,369.74,Online
786,3425,2023-05-14,1342.14,162.72,1179.42,Online
787,3492,2023-04-20,800.46,77.85,722.61,In-Store
788,3806,2023-05-17,169.26,22.18,147.08,In-Store
789,3183,2023-02-16,691.18,50.36,640.82,Online
790,2335,2024-06-02,759.17,89.83,669.34,Online
791,3697,2023-06-01,1059.47,108.92,950.55,Online
792,3305,2023-09-24,607.74,49.83,557.91,In-Store
793,3492,2024-07-21,162.15,13.64,148.51,In-Store
794,1491,2024-12-07,338.32,31.23,307.09,In-Store
795,2104,2024-05-27,574.66,74.46,500.2,Online
796,3856,2023-12-26,381.53,38.55,342.98,In-Store
797,1381,2024-01-28,935.05,113.69,821.36,Online
798,3422,2023-11-19,512.85,26.99,485.86,Online
799,2111,2024-08-14,1187.61,173.09,1014.52,Online
800,3117,2024-08-29,211.5,28.33,183.17,Online
801,147,2023-03-21,752.88,109.64,643.24,In-Store
802,3523,2023-05-22,229.92,33.16,196.76,Online
803,736,2023-03-28,616.57,77.83,538.74,In-Store
804,1974,2024-09-04,830.23,89.55,740.68,Online
805,2940,2024-12-02,331.65,21.24,310.41,Online
806,1639,2024-04-25,718.3,76.11,642.19,In-Store
807,518,2024-01-03,380.2,36.14,344.06,Online
808,1069,2023-06-02,1182.95,66.58,1116.37,Online
809,373,2024-05-01,222.69,15.76,206.93,Online
810,1279,2023-09-09,60.56,7.8,52.76,Online
811,2523,2024-06-24,588.44,34.31,554.13,Online
812,677,2024-07-26,589.06,62.54,526.52,Online
813,1629,2024-05-12,197.92,12.28,185.64,Online
814,635,2024-03-14,402.37,43.22,359.15,Online
815,3928,2023-02-15,1063.17,118.92,944.25,Online
816,2853,2023-08-06,349.43,38.16,311.27,Online
817,386,2024-06-30,652.27,70.27,582.0,Online
818,879,2024-03-22,1136.05,95.55,1040.5,In-Store
819,1435,2024-01-01,171.63,9.46,162.17,Online
820,2642,2023-06-04,753.38,103.56,649.82,In-Store
821,589,2023-03-31,882.08,108.11,773.97,In-Store
822,3072,2023-07-11,274.29,34.71,239.58,In-Store
823,312,2023-01-27,277.86,21.45,256.41,Online
824,3579,2023-12-16,854.85,73.84,781.01,In-Store
825,1137,2024-03-24,434.42,46.32,388.1,Online
826,1573,2023-01-30,984.2,70.36,913.84,Online
827,526,2023-10-02,237.96,33.47,204.49,Online
828,2934,2024-07-07,228.08,34.07,194.01,Online
829,1670,2024-01-04,341.85,43.06,298.79,Online
830,1197,2024-07-01,715.99,95.66,620.33,Online
831,3873,2023-06-06,484.09,39.05,445.04,Online
832,1154,2023-12-09,792.11,109.15,682.96,Online
833,677,2024-08-19,851.35,79.63,771.72,Online
834,1449,2024-03-12,905.36,85.66,819.7,In-Store
835,1221,2024-11-26,324.84,39.67,285.17,Online
836,3228,2024-12-07,58.53,7.32,51.21,Online
837,1184,2023-04-14,521.58,42.38,479.2,Online
838,3223,2024-07-30,841.8,47.69,794.11,Online
839,3232,2024-11-23,744.04,77.9,666.14,Online
840,260,2023-11-27,718.96,66.25,652.71,Online
841,3331,2024-08-07,1000.7,138.11,862.59,Online
842,1631,2024-01-06,495.85,71.47,424.38,Online
843,3837,2024-01-10,687.22,87.49,599.73,Online
844,3761,2023-05-03,310.4,35.79,274.61,Online
845,2478,2023-11-15,782.38,76.26,706.12,Online
846,726,2023-03-26,277.11,41.52,235.59,Online
847,1116,2024-07-22,212.44,25.63,186.81,Online
848,2447,2024-05-01,1302.82,124.7,1178.12,Online
849,817,2024-05-31,182.69,14.0,168.69,Online
850,368,2024-11-08,775.53,44.38,731.15,Online
851,3320,2023-07-28,145.26,19.16,126.1,In-Store
852,207,2023-12-02,581.99,41.04,540.95,Online
853,3661,2023-06-02,1074.28,125.15,949.13,In-Store
854,269,2023-05-28,345.31,42.56,302.75,In-Store
855,452,2023-02-22,616.27,75.47,540.8,Online
856,166,2024-11-26,451.44,43.51,407.93,In-Store
857,3511,2023-11-18,1039.43,103.84,935.59,Online
858,2574,2023-09-21,531.2,74.74,456.46,Online
859,436,2024-09-16,315.66,37.32,278.34,In-Store
860,2423,2024-08-08,160.68,16.54,144.14,Online
861,1147,2024-12-22,620.61,41.03,579.58,Online
862,2946,2024-03-18,313.0,18.09,294.91,In-Store
863,1726,2023-07-12,393.79,56.48,337.31,Online
864,3945,2023-11-28,1210.24,137.92,1072.32,In-Store
865,2173,2024-09-04,450.03,62.41,387.62,Online
866,1158,2023-12-03,814.54,64.07,750.47,In-Store
867,3341,2023-05-10,67.05,9.47,57.58,Online
868,2795,2024-09-07,493.17,39.48,453.69,Online
869,1256,2024-09-24,747.26,86.41,660.85,Online
870,1552,2024-09-03,363.23,19.93,343.3,Online
871,1389,2024-01-21,51.18,2.73,48.45,Online
872,1927,2024-11-07,158.75,23.75,135.0,Online
873,2162,2023-02-20,336.09,44.89,291.2,In-Store
874,2678,2024-11-16,218.33,13.64,204.69,In-Store
875,3156,2024-06-06,354.58,33.66,320.92,In-Store
876,3915,2023-08-13,849.84,105.36,744.48,Online
877,2769,2023-09-13,1079.4,160.32,919.08,In-Store
878,995,2023-02-26,658.97,43.8,615.17,Online
879,1184,2023-05-16,915.4,51.35,864.05,In-Store
880,130,2023-12-27,810.58,89.52,721.06,In-Store
881,1222,2024-09-03,461.13,48.31,412.82,Online
882,2786,2024-05-09,125.52,8.47,117.05,Online
883,2577,2023-02-15,799.95,73.54,726.41,Online
884,3302,2024-05-16,182.7,16.82,165.88,Online
885,305,2023-07-21,343.49,34.06,309.43,Online
886,3889,2024-08-22,567.36,78.18,489.18,In-Store
887,1593,2023-04-11,600.76,37.46,563.3,Online
888,393,2024-01-30,781.5,56.26,725.24,In-Store
889,261,2024-05-29,543.25,77.86,465.39,Online
890,2288,2024-08-31,952.16,73.46,878.7,Online
891,2437,2024-05-09,849.28,73.75,775.53,In-Store
892,2524,2024-05-13,409.76,37.64,372.12,Online
893,1931,2023-07-15,349.95,35.54,314.41,Online
894,913,2024-05-28,747.32,84.29,663.03,In-Store
895,3625,2024-02-16,60.41,7.64,52.77,Online
896,3933,2024-03-16,562.93,50.49,512.44,In-Store
897,2801,2024-08-31,388.75,56.14,332.61,Online
898,2454,2024-01-04,440.73,28.46,412.27,Online
899,3816,2023-05-21,626.3,58.49,567.81,Online
900,2765,2024-01-05,947.42,140.41,807.01,Online
901,1054,2024-09-14,549.86,31.87,517.99,Online
902,3418,2024-09-04,755.78,57.6,698.18,Online
903,190,2023-04-29,188.28,26.02,162.26,In-Store
904,687,2023-07-29,114.32,11.68,102.64,Online
905,953,2024-11-24,1203.79,176.63,1027.16,Online
906,1112,2023-06-19,558.51,49.62,508.89,In-Store
907,3584,2024-05-30,389.76,39.16,350.6,In-Store
908,3218,2024-08-06,189.54,15.3,174.24,Online
909,2923,2023-05-10,620.94,39.69,581.25,In-Store
910,2551,2024-04-29,442.57,58.51,384.06,In-Store
911,2108,2024-10-26,255.7,27.04,228.66,Online
912,432,2023-07-03,910.17,64.09,846.08,Online
913,362,2024-06-21,340.73,30.55,310.18,In-Store
914,2378,2023-12-01,231.48,18.26,213.22,In-Store
915,2740,2024-07-09,398.74,36.94,361.8,Online
916,1476,2024-06-25,1130.93,157.85,973.08,In-Store
917,3969,2024-05-07,870.57,101.38,769.19,In-Store
918,1588,2023-10-24,1294.7,89.5,1205.2,Online
919,1685,2024-08-23,81.69,9.14,72.55,Online
920,1753,2023-02-05,1263.72,151.1,1112.62,Online
921,1937,2023-08-17,178.32,16.16,162.16,Online
922,965,2024-02-20,719.97,55.98,663.99,Online
923,1123,2023-05-10,680.85,95.93,584.92,Online
924,2716,2024-10-07,1146.01,93.77,1052.24,In-Store
925,1496,2024-06-17,526.36,48.84,477.52,Online
926,763,2024-08-21,486.7,66.63,420.07,Online
927,3807,2023-01-20,857.08,64.52,792.56,Online
928,3754,2024-10-28,583.08,42.65,540.43,In-Store
929,2319,2023-07-25,485.03,55.62,429.41,Online
930,231,2023-08-13,610.74,79.17,531.57,Online
931,3217,2023-02-10,718.62,65.5,653.12,In-Store
932,2067,2024-11-07,383.29,34.0,349.29,Online
933,413,2023-11-21,1175.88,90.43,1085.45,In-Store
934,2030,2024-12-28,560.8,55.34,505.46,In-Store
935,3656,2024-02-18,176.7,19.99,156.71,In-Store
936,1750,2024-02-05,390.9,22.02,368.88,Online
937,919,2023-07-26,552.21,70.46,481.75,In-Store
938,430,2024-04-14,59.61,8.75,50.86,In-Store
939,1463,2024-12-24,772.69,40.35,732.34,Online
940,998,2023-05-15,941.26,87.52,853.74,In-Store
941,3813,2023-07-14,988.41,61.32,927.09,Online
942,1210,2023-10-15,233.37,22.76,210.61,In-Store
943,2857,2024-11-10,158.97,8.77,150.2,Online
944,182,2024-07-29,93.53,7.09,86.44,Online
945,3856,2023-07-23,451.35,27.73,423.62,Online
946,3532,2024-11-02,690.0,95.28,594.72,In-Store
947,2194,2023-04-02,572.01,66.0,506.01,Online
948,702,2023-08-31,494.34,31.93,462.41,Online
949,1608,2024-10-19,53.92,7.67,46.25,Online
950,3358,2023-05-22,244.95,30.99,213.96,Online
951,3527,2023-04-11,1660.18,93.58,1566.6,Online
952,328,2024-03-15,477.18,26.31,450.87,In-Store
953,507,2024-02-07,372.7,33.82,338.88,Online
954,3265,2024-06-03,365.4,51.41,313.99,Online
955,3257,2023-05-07,1150.74,127.15,1023.59,In-Store
956,82,2023-10-10,589.41,77.22,512.19,In-Store
