order_item_id,order_id,product_id,quantity,unit_price,cost_price
872,354,22,1,147.44,110.28
873,355,71,1,105.7,82.25
874,355,173,3,55.88,45.71
875,356,3,1,110.42,74.75
876,356,84,2,95.51,73.94
877,356,65,2,17.45,13.59
878,356,173,2,58.9,45.71
879,357,43,3,36.51,21.22
880,358,135,3,35.79,27.64
881,358,4,1,104.27,81.48
882,358,46,2,154.02,100.02
883,358,9,3,145.25,104.72
884,359,53,2,121.31,81.81
885,359,81,2,132.49,86.79
886,359,74,3,132.98,81.2
887,359,88,2,181.32,131.18
888,360,51,1,154.39,106.79
889,361,70,3,163.97,120.36
890,361,40,2,21.19,17.1
891,361,194,2,61.84,41.47
892,361,166,3,157.23,114.79
893,362,145,2,190.23,131.91
894,363,181,1,118.89,80.59
895,363,137,3,124.21,90.4
896,364,42,2,17.6,12.49
897,364,196,3,103.6,66.61
898,364,170,3,83.1,64.04
899,364,132,3,149.37,101.25
900,365,181,2,122.09,80.59
901,366,176,3,107.89,64.94
902,366,81,1,135.46,86.79
903,366,133,1,23.63,14.86
904,367,54,3,161.59,96.57
905,367,151,1,190.9,151.73
906,368,14,3,104.32,72.48
907,369,159,1,63.43,42.2
908,370,135,3,35.65,27.64
909,370,158,1,75.82,59.05
910,370,127,3,64.16,51.54
911,371,32,3,173.53,133.46
912,371,140,2,194.34,129.26
913,371,157,3,190.76,146.45
914,372,179,1,18.69,15.16
915,372,48,3,58.41,38.53
916,372,14,1,99.5,72.48
917,372,2,3,85.92,59.03
918,373,12,3,166.07,109.39
919,373,104,2,179.11,143.36
920,373,114,3,126.64,86.45
921,374,199,1,189.31,138.04
922,374,88,2,187.39,131.18
923,375,98,1,153.19,117.86
924,375,97,1,164.39,116.93
925,376,89,1,131.01,84.44
926,377,118,2,79.82,61.04
927,377,115,3,70.53,49.07
928,377,6,2,57.86,34.02
929,378,33,1,85.44,54.09
930,378,97,2,161.43,116.93
931,378,5,2,160.22,100.15
932,379,4,2,108.27,81.48
933,380,99,2,132.93,86.57
934,381,87,1,19.91,14.99
935,382,60,1,190.58,126.61
936,382,56,3,58.22,34.02
937,382,176,3,107.17,64.94
938,383,48,2,57.07,38.53
939,383,184,3,135.48,89.94
940,384,145,1,195.34,131.91
941,385,149,3,91.45,75.89
942,386,152,2,36.26,23.9
943,386,102,2,207.46,124.89
944,386,116,1,148.87,106.14
945,387,15,2,141.55,91.19
946,388,190,3,41.55,26.83
947,388,32,2,163.49,133.46
948,388,183,2,144.36,101.27
949,388,25,1,130.25,83.31
950,389,158,2,75.48,59.05
951,389,184,2,142.18,89.94
952,389,68,2,186.55,125.85
953,390,171,1,18.01,10.82
954,390,182,1,145.79,98.39
955,391,140,2,183.76,129.26
956,392,115,2,68.85,49.07
957,392,194,3,57.21,41.47
958,392,174,1,16.27,12.75
959,392,47,1,21.22,15.34
960,393,196,1,101.41,66.61
961,393,31,2,141.25,83.6
962,393,102,1,204.23,124.89
963,393,197,3,188.06,140.68
964,394,160,2,17.0,10.37
965,394,121,1,98.6,71.86
966,395,135,1,36.69,27.64
967,396,160,1,16.87,10.37
968,396,46,1,150.62,100.02
969,396,34,1,119.8,79.17
970,397,81,2,138.0,86.79
971,397,134,3,51.67,41.21
972,397,86,3,175.43,123.9
973,397,98,3,151.65,117.86
974,398,1,2,193.84,119.35
975,398,127,3,65.61,51.54
976,398,169,3,57.69,47.45
977,398,56,2,56.33,34.02
978,399,134,1,53.91,41.21
979,399,197,3,183.35,140.68
980,399,15,3,140.7,91.19
981,399,75,3,71.42,49.93
982,400,150,1,44.35,34.1
983,400,136,1,102.29,72.51
984,400,17,1,75.98,53.91
985,401,120,2,96.19,61.08
986,401,68,1,193.23,125.85
987,401,96,3,82.2,56.52
988,401,109,3,135.06,106.32
989,402,47,3,21.45,15.34
990,403,109,1,139.22,106.32
991,404,76,2,170.07,135.49
992,405,96,1,79.07,56.52
993,405,173,2,56.06,45.71
994,405,151,3,195.64,151.73
995,405,29,2,113.46,71.2
996,406,105,2,191.03,129.08
997,406,158,1,70.76,59.05
998,406,117,1,73.15,45.88
999,407,3,1,105.64,74.75
1000,407,189,2,201.55,148.54
1001,407,104,3,176.75,143.36
1002,407,21,3,80.15,61.53
1003,408,123,2,53.47,35.71
1004,408,91,2,144.65,93.37
1005,409,140,1,188.5,129.26
1006,409,144,1,155.35,111.99
1007,409,20,2,113.77,84.35
1008,410,174,1,15.66,12.75
1009,410,95,2,15.92,11.96
1010,411,57,1,107.95,70.84
1011,412,61,2,57.38,36.2
1012,413,34,1,117.82,79.17
1013,414,7,2,94.69,69.57
1014,414,197,3,188.52,140.68
1015,415,70,3,155.96,120.36
1016,415,15,2,136.99,91.19
1017,415,133,1,23.88,14.86
1018,415,94,2,169.33,112.96
1019,416,170,2,88.84,64.04
1020,417,155,1,40.55,32.92
1021,417,170,2,84.18,64.04
1022,417,150,1,41.31,34.1
1023,417,79,1,169.93,130.42
1024,418,125,1,68.89,51.74
1025,418,127,2,69.05,51.54
1026,419,34,3,114.32,79.17
1027,419,26,3,15.46,11.58
1028,419,43,3,34.59,21.22
1029,420,125,2,74.35,51.74
1030,420,7,2,91.6,69.57
1031,420,163,3,102.55,73.71
1032,421,24,1,25.37,17.21
1033,421,110,3,125.64,101.04
1034,421,98,1,159.04,117.86
1035,422,66,3,50.08,31.62
1036,422,71,1,102.1,82.25
1037,422,76,1,162.81,135.49
1038,423,29,3,117.83,71.2
1039,423,14,3,99.79,72.48
1040,423,152,2,35.32,23.9
1041,424,113,3,31.22,25.07
1042,424,86,1,176.25,123.9
1043,424,146,1,167.9,127.34
1044,424,83,2,130.81,86.66
1045,425,86,1,176.37,123.9
1046,426,67,2,121.71,75.27
1047,426,140,1,197.34,129.26
1048,427,164,3,64.86,47.14
1049,428,1,2,200.6,119.35
1050,428,124,1,179.28,144.38
1051,428,15,3,143.12,91.19
1052,428,160,3,16.94,10.37
1053,429,136,1,106.03,72.51
1054,430,101,2,35.54,22.64
1055,430,167,1,154.32,106.43
1056,430,137,1,128.39,90.4
1057,431,197,3,199.77,140.68
1058,432,156,2,124.11,93.79
1059,433,79,2,182.47,130.42
1060,434,139,1,189.71,139.93
1061,434,46,3,154.18,100.02
1062,434,11,3,139.03,111.76
1063,434,25,1,135.62,83.31
1064,435,124,1,184.92,144.38
1065,435,52,2,106.28,63.08
1066,435,192,1,90.96,73.19
1067,435,97,3,174.03,116.93
1068,436,63,2,150.33,100.15
1069,437,199,2,174.42,138.04
1070,437,150,1,41.63,34.1
1071,437,44,2,86.84,63.28
1072,437,169,1,59.17,47.45
1073,438,99,2,131.08,86.57
1074,438,107,1,98.55,77.18
1075,438,190,3,42.05,26.83
1076,438,50,2,53.86,35.74
1077,439,79,1,185.61,130.42
1078,439,67,2,123.24,75.27
1079,440,69,1,113.24,71.32
1080,440,22,2,152.85,110.28
1081,440,118,3,83.81,61.04
1082,441,136,3,98.25,72.51
1083,441,52,3,103.75,63.08
1084,442,175,1,192.3,121.35
1085,443,20,1,119.48,84.35
1086,443,148,3,142.96,99.97
1087,443,158,1,76.44,59.05
1088,443,172,2,31.4,19.24
1089,444,104,1,183.78,143.36
1090,444,174,1,16.54,12.75
1091,444,161,3,20.99,13.67
1092,445,121,3,99.03,71.86
1093,445,83,2,129.13,86.66
1094,445,24,3,25.76,17.21
1095,445,194,2,58.89,41.47
1096,446,92,3,103.4,77.95
1097,447,65,3,18.15,13.59
1098,447,102,1,194.4,124.89
1099,448,98,1,159.19,117.86
1100,449,120,3,98.87,61.08
1101,449,102,1,201.61,124.89
1102,449,71,2,106.84,82.25
1103,449,30,3,67.81,50.15
1104,450,77,1,16.48,13.43
1105,450,94,2,169.16,112.96
1106,450,152,2,34.09,23.9
1107,451,116,1,154.83,106.14
1108,451,192,2,89.43,73.19
1109,452,34,3,119.26,79.17
1110,453,188,3,119.95,76.86
1111,453,108,1,56.06,37.89
1112,454,130,2,49.55,34.4
1113,454,19,1,170.34,111.12
1114,455,186,2,76.73,51.84
1115,455,7,3,89.82,69.57
1116,456,193,3,158.49,115.01
1117,456,72,1,143.91,101.18
1118,457,154,1,195.0,126.15
1119,458,167,2,167.33,106.43
1120,458,100,3,184.4,130.28
1121,458,112,2,198.63,122.82
1122,459,64,3,77.19,46.44
1123,460,61,2,57.29,36.2
1124,460,12,1,167.35,109.39
1125,460,8,1,175.08,115.23
1126,460,53,3,122.01,81.81
1127,461,121,1,93.18,71.86
1128,461,27,3,131.86,105.43
1129,461,178,1,97.17,68.08
1130,462,148,1,138.93,99.97
1131,462,168,2,202.38,119.45
1132,462,32,2,177.63,133.46
1133,463,138,3,178.61,129.88
1134,463,11,1,145.97,111.76
1135,464,130,3,50.76,34.4
1136,464,63,2,152.34,100.15
1137,465,26,1,15.4,11.58
1138,466,52,1,99.32,63.08
1139,466,108,2,56.04,37.89
1140,467,99,3,136.03,86.57
1141,468,23,3,71.44,54.47
1142,468,3,3,110.88,74.75
1143,468,75,3,77.04,49.93
1144,469,18,2,137.98,88.92
1145,469,192,2,91.79,73.19
1146,470,15,1,146.3,91.19
1147,470,65,3,18.63,13.59
1148,471,9,2,150.42,104.72
1149,471,59,1,61.7,43.13
1150,471,149,1,92.32,75.89
1151,471,143,2,99.87,62.6
1152,472,199,2,180.16,138.04
1153,473,79,1,172.97,130.42
1154,473,52,3,99.57,63.08
1155,474,111,1,52.9,39.46
1156,475,132,3,152.23,101.25
1157,475,82,1,197.25,115.29
1158,475,59,2,58.86,43.13
1159,475,149,2,93.5,75.89
1160,476,87,1,19.55,14.99
1161,476,37,2,52.86,35.51
1162,476,199,1,179.79,138.04
1163,477,148,1,135.27,99.97
1164,477,123,3,52.67,35.71
1165,478,96,2,82.04,56.52
1166,479,150,3,44.08,34.1
1167,479,94,2,169.75,112.96
1168,479,134,2,52.65,41.21
1169,480,166,2,155.13,114.79
1170,480,38,1,121.8,93.56
1171,481,56,2,56.88,34.02
1172,481,46,1,149.52,100.02
1173,481,169,1,58.58,47.45
1174,481,8,2,190.73,115.23
1175,482,14,1,97.51,72.48
1176,482,157,3,195.76,146.45
1177,482,143,1,93.84,62.6
1178,483,192,2,94.67,73.19
1179,484,105,3,201.35,129.08
1180,485,106,1,29.68,22.48
1181,485,52,3,98.18,63.08
1182,486,42,2,19.06,12.49
1183,487,83,1,125.92,86.66
1184,487,187,1,92.79,58.27
1185,488,68,2,188.53,125.85
1186,489,64,1,76.81,46.44
1187,489,38,2,121.78,93.56
1188,490,95,1,16.47,11.96
1189,490,160,2,16.75,10.37
1190,491,111,2,49.98,39.46
1191,491,114,3,133.66,86.45
1192,491,186,2,76.02,51.84
1193,491,102,2,202.63,124.89
1194,492,84,2,98.65,73.94
1195,492,196,1,102.9,66.61
1196,492,27,2,135.64,105.43
1197,493,74,1,124.0,81.2
1198,493,62,1,190.45,146.41
1199,493,52,3,104.04,63.08
1200,494,92,2,94.93,77.95
1201,494,141,2,30.13,21.26
1202,494,176,2,103.62,64.94
1203,495,41,3,59.33,48.49
1204,495,175,2,197.25,121.35
1205,495,185,3,49.37,32.97
1206,496,127,1,63.12,51.54
1207,497,168,1,193.09,119.45
1208,497,65,3,18.66,13.59
1209,497,33,2,85.58,54.09
1210,498,195,1,120.88,99.85
1211,498,122,1,105.4,83.6
1212,498,109,1,138.99,106.32
1213,498,194,3,59.62,41.47
1214,499,155,2,40.71,32.92
1215,499,130,1,50.89,34.4
1216,499,45,2,84.63,67.54
1217,499,19,1,161.69,111.12
1218,500,97,1,174.06,116.93
1219,500,111,2,52.46,39.46
1220,501,179,1,19.15,15.16
1221,501,138,2,182.69,129.88
1222,501,131,2,87.65,61.16
1223,501,27,3,140.05,105.43
1224,502,198,2,47.59,32.05
1225,503,120,3,92.66,61.08
1226,503,57,1,105.85,70.84
1227,503,134,2,51.97,41.21
1228,503,118,3,82.14,61.04
1229,504,45,3,82.54,67.54
1230,504,176,2,105.72,64.94
1231,504,180,1,108.31,63.91
1232,505,132,2,150.7,101.25
1233,505,140,1,193.19,129.26
1234,505,5,3,167.23,100.15
1235,506,191,1,146.93,104.56
1236,506,93,3,143.53,114.94
1237,506,38,2,115.97,93.56
1238,506,163,1,101.03,73.71
1239,507,123,2,54.14,35.71
1240,507,39,3,63.55,50.98
1241,508,154,1,190.67,126.15
1242,508,16,3,70.12,57.59
1243,508,108,1,56.37,37.89
1244,509,159,1,62.57,42.2
1245,509,35,2,193.06,134.5
1246,510,20,2,113.81,84.35
1247,510,143,3,93.09,62.6
1248,511,176,3,105.09,64.94
1249,512,96,1,81.05,56.52
1250,512,57,2,111.6,70.84
1251,512,20,1,122.54,84.35
1252,512,21,2,79.67,61.53
1253,513,85,1,96.66,70.95
1254,513,173,2,56.0,45.71
1255,514,149,1,93.0,75.89
1256,514,123,3,55.17,35.71
1257,515,26,2,16.13,11.58
1258,515,197,3,186.74,140.68
1259,515,166,1,157.5,114.79
1260,516,35,3,200.42,134.5
1261,517,19,3,168.12,111.12
1262,517,131,3,88.19,61.16
1263,517,188,1,118.32,76.86
1264,517,159,3,59.34,42.2
1265,518,187,1,89.05,58.27
1266,518,142,3,115.85,86.47
1267,518,124,1,183.07,144.38
1268,519,70,1,158.61,120.36
1269,519,199,1,176.53,138.04
1270,520,61,3,61.09,36.2
1271,521,77,3,17.94,13.43
1272,521,174,3,16.15,12.75
1273,521,87,2,19.16,14.99
1274,521,10,2,62.39,36.99
1275,522,113,1,33.52,25.07
1276,522,160,1,16.8,10.37
1277,522,1,3,189.76,119.35
1278,523,85,1,90.24,70.95
1279,524,181,1,126.83,80.59
1280,524,11,1,140.4,111.76
1281,525,7,2,95.74,69.57
1282,525,143,2,96.03,62.6
1283,526,39,1,63.77,50.98
1284,526,88,1,179.72,131.18
1285,527,37,2,51.84,35.51
1286,527,30,1,67.06,50.15
1287,528,6,2,57.64,34.02
1288,529,106,1,31.08,22.48
1289,529,10,3,61.97,36.99
1290,529,102,2,195.15,124.89
1291,530,1,2,196.15,119.35
1292,530,54,1,161.36,96.57
1293,531,169,2,58.64,47.45
1294,531,145,3,195.5,131.91
1295,531,46,1,159.76,100.02
1296,532,37,3,52.59,35.51
1297,532,88,1,189.42,131.18
1298,532,148,2,138.66,99.97
1299,532,82,3,182.23,115.29
1300,533,4,1,104.45,81.48
1301,533,68,2,186.15,125.85
1302,533,70,1,153.48,120.36
1303,533,139,2,195.16,139.93
1304,534,176,2,106.32,64.94
1305,534,11,1,148.12,111.76
1306,534,14,3,103.48,72.48
1307,535,36,1,116.03,79.28
1308,535,32,1,180.1,133.46
1309,535,176,1,99.28,64.94
1310,535,84,1,100.15,73.94
1311,536,74,1,132.55,81.2
1312,536,8,2,186.15,115.23
1313,536,38,1,117.16,93.56
1314,537,74,2,129.01,81.2
1315,537,62,3,175.94,146.41
1316,537,169,3,60.67,47.45
1317,538,78,3,39.87,29.69
1318,539,42,3,18.13,12.49
1319,539,153,1,92.4,62.87
1320,540,43,3,33.84,21.22
1321,540,10,3,61.85,36.99
1322,540,85,1,96.6,70.95
1323,541,65,1,18.59,13.59
1324,541,100,1,181.49,130.28
1325,542,13,1,84.91,65.7
1326,542,171,2,18.08,10.82
1327,543,59,2,59.4,43.13
1328,544,72,2,150.19,101.18
1329,544,30,3,68.37,50.15
1330,544,17,1,69.48,53.91
1331,545,140,1,193.07,129.26
1332,545,170,3,85.75,64.04
1333,546,142,3,121.69,86.47
1334,547,124,2,186.05,144.38
1335,548,200,3,34.47,20.9
1336,548,124,2,191.77,144.38
1337,548,9,3,142.79,104.72
1338,549,94,1,169.39,112.96
1339,550,192,2,96.06,73.19
1340,550,186,3,74.93,51.84
1341,550,197,3,199.26,140.68
1342,551,182,1,138.35,98.39
1343,551,108,3,51.63,37.89
1344,552,142,3,121.13,86.47
1345,552,20,2,113.95,84.35
1346,552,143,2,95.73,62.6
1347,552,130,2,52.35,34.4
1348,553,198,2,46.14,32.05
1349,553,73,3,24.96,17.91
1350,553,179,1,20.29,15.16
1351,554,155,2,41.41,32.92
1352,554,68,1,186.55,125.85
1353,554,57,3,113.51,70.84
1354,554,101,2,36.75,22.64
1355,555,135,3,35.53,27.64
1356,555,97,2,163.21,116.93
1357,555,95,3,15.33,11.96
1358,556,125,3,69.24,51.74
1359,557,71,1,108.17,82.25
1360,557,59,3,62.97,43.13
1361,557,68,2,180.06,125.85
1362,558,39,2,67.04,50.98
1363,558,9,2,138.37,104.72
1364,558,107,3,106.37,77.18
1365,559,19,2,166.06,111.12
1366,559,27,3,138.68,105.43
1367,559,157,3,190.0,146.45
1368,559,75,1,72.47,49.93
1369,560,126,1,90.86,71.92
1370,561,122,3,106.7,83.6
1371,562,40,3,22.84,17.1
1372,562,79,1,182.26,130.42
1373,562,180,3,100.31,63.91
1374,563,178,3,101.16,68.08
1375,563,14,3,97.07,72.48
1376,563,100,3,172.99,130.28
1377,563,78,3,40.48,29.69
1378,564,178,2,106.32,68.08
1379,564,172,2,31.7,19.24
1380,564,165,2,34.89,22.71
1381,564,57,1,111.86,70.84
1382,565,158,3,75.95,59.05
1383,566,139,2,178.76,139.93
1384,566,10,2,61.33,36.99
1385,566,133,3,22.88,14.86
1386,566,11,3,145.65,111.76
1387,567,139,3,192.93,139.93
1388,567,128,3,156.1,120.44
1389,567,175,3,189.47,121.35
1390,568,26,3,15.56,11.58
1391,568,189,2,204.76,148.54
1392,569,47,2,20.25,15.34
1393,569,83,3,131.61,86.66
1394,569,37,3,52.69,35.51
1395,570,32,1,171.03,133.46
1396,570,19,1,168.71,111.12
1397,570,158,3,74.4,59.05
1398,570,80,1,49.84,29.28
1399,571,190,1,40.8,26.83
1400,572,90,1,181.1,108.48
1401,572,94,1,169.87,112.96
1402,573,159,1,59.4,42.2
1403,573,50,2,51.39,35.74
1404,573,186,2,74.23,51.84
1405,573,19,1,174.16,111.12
1406,574,45,2,88.2,67.54
1407,574,94,2,162.26,112.96
1408,574,49,3,35.1,21.68
1409,574,102,2,201.31,124.89
1410,575,174,3,15.65,12.75
1411,576,88,2,183.26,131.18
1412,577,155,3,42.87,32.92
1413,577,58,1,69.01,46.42
1414,577,128,2,162.88,120.44
1415,577,174,2,16.61,12.75
1416,578,36,2,113.07,79.28
1417,579,72,1,147.11,101.18
1418,579,128,3,159.88,120.44
1419,579,75,3,76.71,49.93
1420,580,13,3,89.6,65.7
1421,581,9,1,145.9,104.72
1422,581,83,3,135.77,86.66
1423,582,130,2,51.97,34.4
1424,582,81,3,134.72,86.79
1425,582,155,3,39.79,32.92
1426,582,138,2,177.84,129.88
1427,583,50,1,52.4,35.74
1428,583,41,2,62.49,48.49
1429,583,131,2,87.93,61.16
1430,584,16,1,73.18,57.59
1431,584,46,1,158.69,100.02
1432,584,129,2,155.04,107.37
1433,584,198,2,46.65,32.05
1434,585,84,3,95.12,73.94
1435,585,4,1,104.43,81.48
1436,585,179,2,20.18,15.16
1437,585,168,3,193.1,119.45
1438,586,47,1,20.54,15.34
1439,586,98,1,154.53,117.86
1440,586,16,1,71.3,57.59
1441,587,27,1,137.59,105.43
1442,587,13,2,87.87,65.7
1443,587,169,2,61.92,47.45
1444,588,161,1,19.85,13.67
1445,588,8,1,184.29,115.23
1446,589,72,1,153.43,101.18
1447,590,74,3,133.37,81.2
1448,590,27,3,134.17,105.43
1449,590,161,2,19.94,13.67
1450,590,59,1,60.42,43.13
1451,591,121,2,99.03,71.86
1452,592,168,1,198.56,119.45
1453,592,92,3,94.52,77.95
1454,592,73,2,24.66,17.91
1455,592,192,3,92.91,73.19
1456,593,128,1,170.42,120.44
1457,593,89,1,135.55,84.44
1458,593,190,1,43.29,26.83
1459,593,143,2,97.63,62.6
1460,594,138,1,173.21,129.88
1461,594,116,2,160.46,106.14
1462,594,135,2,34.84,27.64
1463,594,100,3,185.58,130.28
1464,595,189,1,200.34,148.54
1465,596,107,3,106.06,77.18
1466,596,39,1,64.51,50.98
1467,597,135,3,34.12,27.64
1468,597,111,3,51.69,39.46
1469,597,39,3,66.2,50.98
1470,598,17,3,75.01,53.91
1471,598,38,1,121.58,93.56
1472,598,169,2,60.36,47.45
1473,599,161,1,20.91,13.67
1474,599,163,1,95.79,73.71
1475,599,176,1,100.49,64.94
1476,600,28,3,92.04,60.97
1477,600,80,2,48.75,29.28
1478,600,91,2,150.74,93.37
1479,600,116,1,161.96,106.14
1480,601,86,3,168.91,123.9
1481,601,124,2,193.13,144.38
1482,601,40,2,21.15,17.1
1483,602,34,2,117.62,79.17
1484,602,166,2,146.48,114.79
1485,602,149,3,99.21,75.89
1486,602,146,1,171.19,127.34
1487,603,132,2,139.78,101.25
1488,603,73,3,25.85,17.91
1489,603,163,3,94.95,73.71
1490,604,188,3,120.78,76.86
1491,604,92,2,99.82,77.95
1492,605,193,2,166.74,115.01
1493,606,86,3,178.11,123.9
1494,607,30,2,67.02,50.15
1495,607,57,2,110.15,70.84
1496,608,39,3,69.58,50.98
1497,609,11,2,145.12,111.76
1498,610,7,2,97.1,69.57
1499,610,12,3,169.4,109.39
1500,611,22,3,146.6,110.28
1501,611,94,1,163.88,112.96
1502,611,40,2,21.96,17.1
1503,612,83,3,129.5,86.66
1504,613,38,3,115.56,93.56
1505,613,111,2,53.92,39.46
1506,613,8,2,190.01,115.23
1507,613,75,1,75.27,49.93
1508,614,100,2,183.35,130.28
1509,615,120,2,95.56,61.08
1510,615,190,2,40.6,26.83
1511,615,197,1,188.48,140.68
1512,615,168,2,199.13,119.45
1513,616,52,2,100.52,63.08
1514,616,81,3,131.16,86.79
1515,617,155,3,40.14,32.92
1516,617,96,3,82.59,56.52
1517,618,182,3,149.86,98.39
1518,619,109,3,133.81,106.32
1519,619,175,3,200.31,121.35
1520,620,97,3,171.16,116.93
1521,620,54,1,159.21,96.57
1522,620,62,1,182.89,146.41
1523,621,109,2,133.48,106.32
1524,621,136,3,106.41,72.51
1525,621,33,3,86.77,54.09
1526,621,67,2,123.67,75.27
1527,622,194,3,61.64,41.47
1528,622,13,3,88.22,65.7
1529,622,84,2,100.18,73.94
1530,623,58,2,67.99,46.42
1531,623,73,2,26.98,17.91
1532,623,125,1,71.9,51.74
1533,623,43,2,35.31,21.22
1534,624,192,1,88.69,73.19
1535,624,125,3,73.53,51.74
1536,624,70,1,155.58,120.36
1537,625,197,3,187.72,140.68
1538,626,108,3,51.65,37.89
1539,626,2,2,86.27,59.03
1540,626,174,2,16.06,12.75
1541,626,89,3,136.43,84.44
1542,627,27,1,132.07,105.43
1543,627,124,3,178.62,144.38
1544,627,174,3,15.48,12.75
1545,627,45,2,80.98,67.54
1546,628,163,2,102.27,73.71
1547,628,158,3,72.17,59.05
1548,628,171,1,16.97,10.82
1549,629,71,2,107.91,82.25
1550,629,87,1,19.51,14.99
1551,629,142,2,115.06,86.47
1552,629,55,2,39.54,29.01
1553,630,114,2,125.8,86.45
1554,630,68,2,193.59,125.85
1555,631,16,3,70.32,57.59
1556,632,173,2,56.24,45.71
1557,632,55,1,40.92,29.01
1558,633,64,3,74.12,46.44
1559,633,46,3,153.22,100.02
1560,633,151,2,203.76,151.73
1561,633,99,3,131.93,86.57
1562,634,30,2,67.52,50.15
1563,635,186,1,78.1,51.84
1564,635,194,2,58.85,41.47
1565,635,49,1,36.47,21.68
1566,636,91,2,147.03,93.37
1567,636,81,2,128.34,86.79
1568,637,21,3,80.45,61.53
1569,637,34,2,112.34,79.17
1570,638,127,3,66.91,51.54
1571,639,44,3,85.96,63.28
1572,639,161,1,21.03,13.67
1573,640,25,1,130.73,83.31
1574,640,29,1,113.21,71.2
1575,641,19,2,163.56,111.12
1576,642,103,3,164.27,108.21
1577,642,195,2,123.13,99.85
1578,642,24,1,24.91,17.21
1579,643,108,2,55.47,37.89
1580,643,86,2,170.03,123.9
1581,643,120,2,99.1,61.08
1582,643,191,3,152.72,104.56
1583,644,35,3,202.95,134.5
1584,644,44,1,85.5,63.28
1585,644,18,2,151.93,88.92
1586,645,25,1,127.08,83.31
1587,645,140,3,194.67,129.26
1588,645,159,2,60.96,42.2
1589,646,117,2,71.84,45.88
1590,646,113,1,31.33,25.07
1591,647,170,2,85.89,64.04
1592,647,19,1,167.81,111.12
1593,647,145,1,202.33,131.91
1594,647,4,2,110.82,81.48
1595,648,26,3,14.91,11.58
1596,648,42,1,18.27,12.49
1597,648,7,3,95.38,69.57
1598,649,4,2,104.83,81.48
1599,649,188,3,114.93,76.86
1600,649,14,3,96.57,72.48
1601,650,155,3,41.03,32.92
1602,650,158,2,76.15,59.05
1603,650,15,2,149.04,91.19
1604,650,114,3,134.38,86.45
1605,651,150,2,43.08,34.1
1606,652,159,3,58.78,42.2
1607,652,128,3,167.25,120.44
1608,652,153,3,95.42,62.87
1609,653,107,2,105.14,77.18
1610,654,158,1,71.33,59.05
1611,655,184,3,138.19,89.94
1612,655,152,3,35.5,23.9
1613,656,46,1,148.24,100.02
1614,656,171,1,17.73,10.82
1615,656,80,3,47.23,29.28
1616,657,5,2,164.28,100.15
1617,657,69,3,111.67,71.32
1618,658,191,2,157.7,104.56
1619,658,166,1,153.59,114.79
1620,658,199,3,183.14,138.04
1621,659,53,1,119.64,81.81
1622,659,199,3,186.98,138.04
1623,659,36,2,114.13,79.28
1624,660,161,2,21.08,13.67
1625,660,117,1,70.79,45.88
1626,661,86,2,173.66,123.9
1627,662,56,3,57.89,34.02
1628,663,187,1,92.18,58.27
1629,663,43,2,33.74,21.22
1630,664,88,3,190.65,131.18
1631,665,134,3,49.44,41.21
1632,666,62,1,191.43,146.41
1633,666,155,1,42.54,32.92
1634,666,43,3,36.33,21.22
1635,666,67,3,120.77,75.27
1636,667,156,3,117.14,93.79
1637,667,25,3,126.1,83.31
1638,667,19,3,174.31,111.12
1639,667,23,3,66.71,54.47
1640,668,121,2,99.09,71.86
1641,668,171,1,17.23,10.82
1642,668,24,1,25.12,17.21
1643,669,45,2,87.41,67.54
1644,669,22,2,142.12,110.28
1645,670,171,1,17.78,10.82
1646,670,120,2,100.0,61.08
1647,671,84,1,97.65,73.94
1648,671,68,3,194.59,125.85
1649,671,121,1,90.59,71.86
1650,672,195,1,128.02,99.85
1651,672,130,2,53.97,34.4
1652,672,44,1,87.28,63.28
1653,673,55,2,39.87,29.01
1654,674,114,1,134.4,86.45
1655,674,147,2,140.49,97.51
1656,675,9,1,146.46,104.72
1657,675,73,3,26.63,17.91
1658,675,13,2,87.18,65.7
1659,675,79,2,177.75,130.42
1660,676,120,3,94.4,61.08
1661,677,35,3,204.36,134.5
1662,677,146,3,179.76,127.34
1663,678,159,3,59.47,42.2
1664,679,164,3,60.84,47.14
1665,680,81,3,141.39,86.79
1666,680,55,2,41.26,29.01
1667,680,58,3,70.7,46.42
1668,680,138,1,173.86,129.88
1669,681,184,3,135.87,89.94
1670,681,90,3,176.53,108.48
1671,681,65,1,17.41,13.59
1672,681,94,1,158.9,112.96
1673,682,193,2,157.35,115.01
1674,682,23,1,68.62,54.47
1675,682,107,1,103.73,77.18
1676,683,63,1,154.69,100.15
1677,683,99,1,127.11,86.57
1678,683,119,1,114.57,88.33
1679,684,53,2,122.73,81.81
1680,684,175,3,193.03,121.35
1681,684,82,3,194.99,115.29
1682,684,125,1,75.58,51.74
1683,685,15,1,140.1,91.19
1684,685,158,2,72.79,59.05
1685,685,135,2,33.58,27.64
1686,685,90,1,180.27,108.48
1687,686,7,2,91.59,69.57
1688,687,153,2,87.87,62.87
1689,687,106,2,31.9,22.48
1690,687,147,3,136.34,97.51
1691,687,8,1,182.25,115.23
1692,688,168,1,201.71,119.45
1693,688,140,2,182.93,129.26
1694,688,58,1,66.09,46.42
1695,689,157,3,186.3,146.45
1696,689,121,2,91.83,71.86
1697,690,85,2,94.08,70.95
1698,690,120,1,101.1,61.08
1699,690,29,2,115.56,71.2
1700,691,8,3,182.46,115.23
